,album,id,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id
129,Until The End Of Time,1.0,Fuck Friendz,2Pac,0.051,0.88,319867.0,0.562,0.0,7.0,0.267,-6.247,1.0,0.315,92.886,4.0,0.788,0uT4bCZS9o5C1ThDa2VxpV
130,Until The End Of Time,1.0,Lil' Homies,2Pac,0.182,0.893,224000.0,0.809,0.0,10.0,0.0602,-4.322,0.0,0.215,97.61,4.0,0.808,0uT4bCZS9o5C1ThDa2VxpV
131,Until The End Of Time,1.0,Let Em Have It - Album Version Hutch Mix,2Pac,0.531,0.878,293227.0,0.826,0.0,1.0,0.0822,-4.469,1.0,0.276,99.056,4.0,0.874,0uT4bCZS9o5C1ThDa2VxpV
132,Until The End Of Time,1.0,Good Life,2Pac,0.0809,0.701,257000.0,0.669,0.0,0.0,0.0946,-6.528,1.0,0.178,90.099,4.0,0.476,0uT4bCZS9o5C1ThDa2VxpV
133,Until The End Of Time,1.0,Letter 2 My Unborn,2Pac,0.154,0.799,235507.0,0.795,0.0,6.0,0.232,-5.606,0.0,0.204,107.804,4.0,0.696,0uT4bCZS9o5C1ThDa2VxpV
134,Until The End Of Time,1.0,Breathin,2Pac,0.0143,0.891,244827.0,0.728,0.0,1.0,0.276,-5.55,0.0,0.287,83.008,4.0,0.633,0uT4bCZS9o5C1ThDa2VxpV
135,Until The End Of Time,1.0,Happy Home II,2Pac,0.0479,0.803,236773.0,0.745,0.0,1.0,0.268,-5.122,1.0,0.0592,91.994,4.0,0.641,0uT4bCZS9o5C1ThDa2VxpV
136,Until The End Of Time,1.0,All Out,2Pac,0.263,0.613,332467.0,0.952,0.0,11.0,0.111,-3.268,0.0,0.337,174.034,4.0,0.446,0uT4bCZS9o5C1ThDa2VxpV
137,Until The End Of Time,1.0,Fuckin Wit The Wrong Nigga,2Pac,0.0707,0.836,217627.0,0.688,0.0,8.0,0.0876,-4.935,0.0,0.304,167.63,4.0,0.702,0uT4bCZS9o5C1ThDa2VxpV
138,Until The End Of Time,1.0,Thug N U Thug N Me - Album Version Jamie Mix,2Pac,0.185,0.844,252000.0,0.811,0.0,9.0,0.0824,-5.459,0.0,0.0438,105.326,4.0,0.783,0uT4bCZS9o5C1ThDa2VxpV
139,Until The End Of Time,1.0,Everything They Owe,2Pac,0.0147,0.635,187867.0,0.783,0.0,6.0,0.0713,-3.734,0.0,0.251,111.632,5.0,0.637,0uT4bCZS9o5C1ThDa2VxpV
140,Until The End Of Time,1.0,Until The End Of Time,2Pac,0.0288,0.757,266907.0,0.709,0.0,8.0,0.17,-6.716,1.0,0.203,97.023,4.0,0.38,0uT4bCZS9o5C1ThDa2VxpV
141,Until The End Of Time,1.0,M.O.B.,2Pac,0.178,0.803,301093.0,0.799,0.0,6.0,0.271,-5.532,0.0,0.266,92.076,4.0,0.862,0uT4bCZS9o5C1ThDa2VxpV
142,Until The End Of Time,1.0,World Wide Mob Figgaz,2Pac,0.404,0.95,278173.0,0.837,0.0,0.0,0.684,-2.745,1.0,0.223,109.088,4.0,0.764,0uT4bCZS9o5C1ThDa2VxpV
143,Until The End Of Time,1.0,Syke Interlude T2001,2Pac,0.0834,0.85,105867.0,0.477,0.0958,7.0,0.136,-9.229,1.0,0.0782,93.895,4.0,0.536,0uT4bCZS9o5C1ThDa2VxpV
144,Until The End Of Time,1.0,My Closest RoadDogz,2Pac,0.146,0.876,244827.0,0.792,0.0,7.0,0.31,-7.355,1.0,0.25,91.593,4.0,0.73,0uT4bCZS9o5C1ThDa2VxpV
145,Until The End Of Time,1.0,Niggaz Nature,2Pac,0.00684,0.856,304067.0,0.768,5.42e-05,1.0,0.338,-4.38,1.0,0.131,96.017,4.0,0.92,0uT4bCZS9o5C1ThDa2VxpV
146,Until The End Of Time,1.0,When Thugz Cry,2Pac,0.202,0.747,262507.0,0.841,0.0,5.0,0.0937,-4.85,0.0,0.198,172.097,4.0,0.876,0uT4bCZS9o5C1ThDa2VxpV
147,Until The End Of Time,1.0,U Don't Have 2 Worry,2Pac,0.0834,0.796,307600.0,0.64,2.23e-05,10.0,0.186,-5.539,0.0,0.325,93.184,4.0,0.691,0uT4bCZS9o5C1ThDa2VxpV
148,Until The End Of Time,1.0,This Ain't Livin,2Pac,0.243,0.857,221933.0,0.931,0.0,10.0,0.098,-3.719,0.0,0.186,89.704,4.0,0.778,0uT4bCZS9o5C1ThDa2VxpV
149,Until The End Of Time,1.0,Why U Turn On Me,2Pac,0.0936,0.937,212400.0,0.634,4.15e-06,1.0,0.106,-4.68,1.0,0.264,98.027,4.0,0.609,0uT4bCZS9o5C1ThDa2VxpV
150,Until The End Of Time,1.0,LastOnesLeft,2Pac,0.0109,0.92,239760.0,0.812,0.0,6.0,0.106,-4.533,1.0,0.131,98.59,4.0,0.69,0uT4bCZS9o5C1ThDa2VxpV
151,Until The End Of Time,1.0,Thug N U Thug N Me - Album Version Hutch Mix,2Pac,0.152,0.889,269240.0,0.817,0.0,9.0,0.0661,-5.376,0.0,0.165,105.238,4.0,0.862,0uT4bCZS9o5C1ThDa2VxpV
152,Until The End Of Time,1.0,Words 2 My Firstborn,2Pac,0.0716,0.915,247493.0,0.648,0.0,11.0,0.106,-5.703,0.0,0.218,94.971,4.0,0.624,0uT4bCZS9o5C1ThDa2VxpV
153,Until The End Of Time,1.0,Let Em Have It - Album Version Committee Mix,2Pac,0.034,0.873,265373.0,0.787,0.0,6.0,0.0815,-4.6,0.0,0.233,98.87,4.0,0.796,0uT4bCZS9o5C1ThDa2VxpV
154,Until The End Of Time,1.0,Runnin On E,2Pac,0.00904,0.772,337800.0,0.667,0.0,10.0,0.0775,-6.188,0.0,0.367,87.901,4.0,0.661,0uT4bCZS9o5C1ThDa2VxpV
155,Until The End Of Time,1.0,When I Get Free,2Pac,0.00595,0.879,266658.0,0.567,1.59e-06,7.0,0.331,-6.53,1.0,0.318,97.145,4.0,0.443,0uT4bCZS9o5C1ThDa2VxpV
156,Until The End Of Time,1.0,Until The End Of Time - RP Remix,2Pac,0.0975,0.734,267627.0,0.774,0.0,5.0,0.101,-4.372,0.0,0.173,96.974,4.0,0.536,0uT4bCZS9o5C1ThDa2VxpV
157,3 Doors Down,1.0,Kryptonite,3 Doors Down,0.00664,0.545,233933.0,0.865,1.12e-05,11.0,0.168,-5.708,0.0,0.0286,99.01,4.0,0.543,5gO2acKSOaJnP0Mcy8IpU6
158,3 Doors Down,1.0,Loser,3 Doors Down,0.0108,0.499,264800.0,0.88,2.76e-05,6.0,0.226,-6.424,0.0,0.0654,147.899,4.0,0.39,5gO2acKSOaJnP0Mcy8IpU6
159,3 Doors Down,1.0,Duck And Run,3 Doors Down,0.0149,0.524,230600.0,0.919,7.1e-05,4.0,0.131,-5.505,0.0,0.0436,87.931,4.0,0.848,5gO2acKSOaJnP0Mcy8IpU6
160,3 Doors Down,1.0,Not Enough,3 Doors Down,0.000914,0.582,194093.0,0.893,1.83e-06,9.0,0.207,-6.034,0.0,0.0309,135.029,4.0,0.806,5gO2acKSOaJnP0Mcy8IpU6
161,3 Doors Down,1.0,Be Like That,3 Doors Down,0.00536,0.487,265907.0,0.702,4.93e-06,7.0,0.129,-6.043,1.0,0.0238,95.973,4.0,0.306,5gO2acKSOaJnP0Mcy8IpU6
162,3 Doors Down,1.0,Life Of My Own,3 Doors Down,0.000235,0.527,238400.0,0.899,2.87e-06,7.0,0.0919,-5.844,1.0,0.0453,132.989,4.0,0.512,5gO2acKSOaJnP0Mcy8IpU6
163,3 Doors Down,1.0,Better Life,3 Doors Down,0.000169,0.431,187800.0,0.92,6.1e-06,11.0,0.554,-5.311,0.0,0.0351,153.03,4.0,0.905,5gO2acKSOaJnP0Mcy8IpU6
164,3 Doors Down,1.0,Down Poison,3 Doors Down,0.0157,0.379,261960.0,0.901,8.39e-05,4.0,0.0779,-5.778,1.0,0.0525,169.97,4.0,0.601,5gO2acKSOaJnP0Mcy8IpU6
165,3 Doors Down,1.0,By My Side,3 Doors Down,0.00224,0.46,196400.0,0.949,0.0935,10.0,0.211,-4.701,1.0,0.0781,142.98,4.0,0.5,5gO2acKSOaJnP0Mcy8IpU6
166,3 Doors Down,1.0,Smack,3 Doors Down,0.00972,0.488,149933.0,0.904,0.000666,9.0,0.175,-5.36,1.0,0.0442,128.859,4.0,0.738,5gO2acKSOaJnP0Mcy8IpU6
167,3 Doors Down,1.0,So I Need You,3 Doors Down,0.00256,0.462,227973.0,0.911,0.0523,7.0,0.0879,-5.278,1.0,0.04,144.929,4.0,0.684,5gO2acKSOaJnP0Mcy8IpU6
168,Seventeen Days,1.0,Right Where I Belong,3 Doors Down,0.0028,0.362,152467.0,0.969,0.0,7.0,0.0973,-3.609,1.0,0.209,168.041,4.0,0.326,067UgzF9Nbn25xHpY2DJdG
169,Seventeen Days,1.0,It's Not Me,3 Doors Down,0.00243,0.501,194267.0,0.795,0.000649,7.0,0.205,-4.087,1.0,0.0364,87.107,4.0,0.374,067UgzF9Nbn25xHpY2DJdG
170,Seventeen Days,1.0,Let Me Go - Rock Version,3 Doors Down,0.03,0.367,232360.0,0.834,3.8e-06,1.0,0.107,-4.52,0.0,0.0604,184.296,4.0,0.572,067UgzF9Nbn25xHpY2DJdG
171,Seventeen Days,1.0,Be Somebody,3 Doors Down,0.0226,0.596,195467.0,0.708,2.94e-06,9.0,0.263,-7.493,0.0,0.0302,140.187,4.0,0.326,067UgzF9Nbn25xHpY2DJdG
172,Seventeen Days,1.0,Landing In London,3 Doors Down,0.515,0.47,271373.0,0.496,9.41e-06,4.0,0.125,-6.797,0.0,0.029,147.382,4.0,0.118,067UgzF9Nbn25xHpY2DJdG
173,Seventeen Days,1.0,The Real Life,3 Doors Down,0.0203,0.536,232867.0,0.664,0.00051,11.0,0.0979,-7.61,0.0,0.032,143.355,4.0,0.348,067UgzF9Nbn25xHpY2DJdG
174,Seventeen Days,1.0,Behind Those Eyes,3 Doors Down,0.0395,0.565,259160.0,0.645,0.0,7.0,0.262,-6.173,1.0,0.0304,142.223,4.0,0.216,067UgzF9Nbn25xHpY2DJdG
175,Seventeen Days,1.0,Never Will I Break,3 Doors Down,0.000917,0.375,230400.0,0.872,3.55e-05,9.0,0.13,-4.835,1.0,0.0413,166.167,4.0,0.552,067UgzF9Nbn25xHpY2DJdG
176,Seventeen Days,1.0,Father's Son,3 Doors Down,0.0276,0.504,252133.0,0.78,1.64e-06,0.0,0.354,-6.141,1.0,0.0453,159.398,4.0,0.281,067UgzF9Nbn25xHpY2DJdG
177,Seventeen Days,1.0,Live For Today,3 Doors Down,0.00699,0.603,227640.0,0.821,2.87e-06,0.0,0.121,-5.713,1.0,0.0312,102.219,4.0,0.471,067UgzF9Nbn25xHpY2DJdG
178,Seventeen Days,1.0,My World,3 Doors Down,0.00452,0.63,176067.0,0.817,4.33e-05,4.0,0.23,-5.471,0.0,0.0366,94.146,4.0,0.537,067UgzF9Nbn25xHpY2DJdG
179,Seventeen Days,1.0,Here By Me,3 Doors Down,0.491,0.59,227933.0,0.621,0.0,0.0,0.102,-7.596,1.0,0.0277,118.079,4.0,0.343,067UgzF9Nbn25xHpY2DJdG
181,Sounds Good Feels Good,1.0,Money,5 Seconds Of Summer,0.00549,0.517,174410.0,0.913,0.0,2.0,0.361,-5.075,1.0,0.2,170.057,4.0,0.571,43v9cUsP5K0hvu9iyuAzmZ
182,Sounds Good Feels Good,1.0,She's Kinda Hot,5 Seconds Of Summer,0.00182,0.664,216454.0,0.908,0.0,4.0,0.109,-4.806,1.0,0.0317,118.031,4.0,0.889,43v9cUsP5K0hvu9iyuAzmZ
183,Sounds Good Feels Good,1.0,Hey Everybody!,5 Seconds Of Summer,0.000938,0.753,196937.0,0.803,0.0,9.0,0.101,-3.737,1.0,0.0316,126.017,4.0,0.853,43v9cUsP5K0hvu9iyuAzmZ
184,Sounds Good Feels Good,1.0,Permanent Vacation,5 Seconds Of Summer,0.00243,0.548,205915.0,0.938,0.0,8.0,0.353,-4.073,1.0,0.0535,155.038,4.0,0.744,43v9cUsP5K0hvu9iyuAzmZ
185,Sounds Good Feels Good,1.0,Jet Black Heart,5 Seconds Of Summer,0.000163,0.507,221716.0,0.85,0.0,11.0,0.0812,-4.274,0.0,0.033,153.957,4.0,0.545,43v9cUsP5K0hvu9iyuAzmZ
186,Sounds Good Feels Good,1.0,Catch Fire,5 Seconds Of Summer,0.0054,0.621,207433.0,0.936,0.0,1.0,0.0755,-3.418,1.0,0.0355,116.029,4.0,0.797,43v9cUsP5K0hvu9iyuAzmZ
187,Sounds Good Feels Good,1.0,Safety Pin,5 Seconds Of Summer,0.00717,0.551,209467.0,0.943,0.0,4.0,0.465,-4.13,1.0,0.089,155.056,4.0,0.627,43v9cUsP5K0hvu9iyuAzmZ
188,Sounds Good Feels Good,1.0,Waste The Night,5 Seconds Of Summer,0.0159,0.533,266640.0,0.904,0.0,8.0,0.283,-4.741,1.0,0.0656,75.667,4.0,0.323,43v9cUsP5K0hvu9iyuAzmZ
189,Sounds Good Feels Good,1.0,Vapor,5 Seconds Of Summer,0.0117,0.507,179091.0,0.861,0.0,1.0,0.121,-4.574,1.0,0.0434,155.071,4.0,0.531,43v9cUsP5K0hvu9iyuAzmZ
190,Sounds Good Feels Good,1.0,Castaway,5 Seconds Of Summer,0.000821,0.537,214680.0,0.902,0.0,8.0,0.0636,-4.468,1.0,0.0511,159.998,4.0,0.759,43v9cUsP5K0hvu9iyuAzmZ
191,Sounds Good Feels Good,1.0,The Girl Who Cried Wolf,5 Seconds Of Summer,0.0112,0.385,262115.0,0.723,0.0,2.0,0.0685,-6.192,1.0,0.0332,159.052,4.0,0.112,43v9cUsP5K0hvu9iyuAzmZ
192,Sounds Good Feels Good,1.0,Broken Home,5 Seconds Of Summer,0.128,0.585,220709.0,0.631,0.0,10.0,0.105,-5.522,0.0,0.0264,128.001,4.0,0.5,43v9cUsP5K0hvu9iyuAzmZ
193,Sounds Good Feels Good,1.0,Fly Away,5 Seconds Of Summer,0.000762,0.432,212602.0,0.887,0.0,2.0,0.129,-3.103,1.0,0.0533,92.531,4.0,0.513,43v9cUsP5K0hvu9iyuAzmZ
194,Sounds Good Feels Good,1.0,Invisible,5 Seconds Of Summer,0.0604,0.463,212836.0,0.342,0.0,2.0,0.172,-9.838,1.0,0.0279,86.498,4.0,0.323,43v9cUsP5K0hvu9iyuAzmZ
195,Sounds Good Feels Good,1.0,Airplanes,5 Seconds Of Summer,0.0103,0.399,218739.0,0.88,0.0,0.0,0.102,-3.13,1.0,0.0425,183.998,3.0,0.363,43v9cUsP5K0hvu9iyuAzmZ
196,Sounds Good Feels Good,1.0,San Francisco,5 Seconds Of Summer,0.00983,0.374,259306.0,0.847,0.0,6.0,0.173,-6.006,1.0,0.0401,105.011,4.0,0.193,43v9cUsP5K0hvu9iyuAzmZ
197,Sounds Good Feels Good,1.0,Outer Space / Carry On,5 Seconds Of Summer,0.0899,0.335,398507.0,0.806,0.0,9.0,0.405,-5.925,1.0,0.0572,162.958,3.0,0.135,43v9cUsP5K0hvu9iyuAzmZ
198,Youngblood,1.0,Youngblood,5 Seconds Of Summer,0.0169,0.596,203418.0,0.854,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,0.152,2D0Hi3Jj6RFnpWDcSa0Otu
199,Youngblood,1.0,Want You Back,5 Seconds Of Summer,0.00699,0.618,173082.0,0.867,1.03e-06,0.0,0.202,-4.915,1.0,0.0439,98.03,4.0,0.579,2D0Hi3Jj6RFnpWDcSa0Otu
200,Youngblood,1.0,Lie To Me,5 Seconds Of Summer,0.0115,0.633,150467.0,0.478,0.0,0.0,0.103,-5.571,1.0,0.0359,159.951,4.0,0.692,2D0Hi3Jj6RFnpWDcSa0Otu
201,Youngblood,1.0,Valentine,5 Seconds Of Summer,0.0601,0.746,196628.0,0.767,1.07e-05,1.0,0.0859,-2.907,0.0,0.0374,94.007,4.0,0.773,2D0Hi3Jj6RFnpWDcSa0Otu
202,Youngblood,1.0,Talk Fast,5 Seconds Of Summer,0.0318,0.803,187235.0,0.719,2.88e-05,4.0,0.0742,-3.354,1.0,0.0474,145.983,4.0,0.608,2D0Hi3Jj6RFnpWDcSa0Otu
203,Youngblood,1.0,Moving Along,5 Seconds Of Summer,0.00529,0.713,197518.0,0.829,0.0,11.0,0.221,-4.297,0.0,0.203,149.996,4.0,0.845,2D0Hi3Jj6RFnpWDcSa0Otu
204,Youngblood,1.0,If Walls Could Talk,5 Seconds Of Summer,0.00879,0.588,182292.0,0.79,0.0,4.0,0.0954,-4.762,0.0,0.0776,121.899,4.0,0.499,2D0Hi3Jj6RFnpWDcSa0Otu
205,Youngblood,1.0,Better Man,5 Seconds Of Summer,0.0674,0.676,189630.0,0.863,0.0,0.0,0.0616,-3.924,1.0,0.0828,98.039,4.0,0.529,2D0Hi3Jj6RFnpWDcSa0Otu
206,Youngblood,1.0,More,5 Seconds Of Summer,0.000979,0.577,194128.0,0.863,0.0,7.0,0.0989,-3.613,1.0,0.0374,92.039,4.0,0.182,2D0Hi3Jj6RFnpWDcSa0Otu
207,Youngblood,1.0,Why Won’t You Love Me,5 Seconds Of Summer,0.000455,0.613,200606.0,0.78,0.0,5.0,0.124,-3.771,1.0,0.0344,135.122,4.0,0.333,2D0Hi3Jj6RFnpWDcSa0Otu
208,Youngblood,1.0,Woke Up In Japan,5 Seconds Of Summer,0.0119,0.677,157002.0,0.863,0.0,7.0,0.146,-3.785,1.0,0.109,126.909,4.0,0.647,2D0Hi3Jj6RFnpWDcSa0Otu
209,Youngblood,1.0,Empty Wallets,5 Seconds Of Summer,0.0123,0.591,187651.0,0.709,0.0,1.0,0.338,-4.324,0.0,0.0431,188.073,4.0,0.441,2D0Hi3Jj6RFnpWDcSa0Otu
210,Youngblood,1.0,Ghost Of You,5 Seconds Of Summer,0.0965,0.458,197411.0,0.561,0.0,10.0,0.156,-4.819,1.0,0.0269,149.875,3.0,0.206,2D0Hi3Jj6RFnpWDcSa0Otu
211,Youngblood,1.0,Monster Among Men,5 Seconds Of Summer,0.0918,0.495,192332.0,0.678,0.0,0.0,0.078,-4.627,1.0,0.0583,166.105,4.0,0.475,2D0Hi3Jj6RFnpWDcSa0Otu
212,Youngblood,1.0,Meet You There,5 Seconds Of Summer,0.00985,0.728,190855.0,0.711,3.2e-06,6.0,0.254,-5.047,0.0,0.0701,132.915,4.0,0.693,2D0Hi3Jj6RFnpWDcSa0Otu
213,Youngblood,1.0,Babylon,5 Seconds Of Summer,0.00155,0.521,213186.0,0.884,1.69e-06,4.0,0.209,-2.931,0.0,0.0403,92.988,4.0,0.494,2D0Hi3Jj6RFnpWDcSa0Otu
214,Get Rich Or Die Tryin',6.0,Intro,50 Cent,0.44,0.0,6453.0,0.428,0.941,1.0,0.0,-20.612,1.0,0.0,0.0,0.0,0.0,4ycNE7y1rp5215g1kkqk1P
215,Get Rich Or Die Tryin',6.0,What Up Gangsta,50 Cent,0.00254,0.684,179467.0,0.772,0.0,2.0,0.101,-2.382,1.0,0.046,82.492,4.0,0.302,4ycNE7y1rp5215g1kkqk1P
216,Get Rich Or Die Tryin',6.0,Patiently Waiting,50 Cent,0.276,0.699,288880.0,0.688,0.0,10.0,0.359,-2.426,0.0,0.291,79.02,4.0,0.537,4ycNE7y1rp5215g1kkqk1P
217,Get Rich Or Die Tryin',6.0,Many Men (Wish Death),50 Cent,0.0153,0.574,256227.0,0.841,0.000797,11.0,0.121,-2.92,0.0,0.43,108.095,5.0,0.402,4ycNE7y1rp5215g1kkqk1P
218,Get Rich Or Die Tryin',6.0,In Da Club,50 Cent,0.283,0.865,193467.0,0.73,0.0,6.0,0.0753,-2.813,0.0,0.373,90.096,4.0,0.808,4ycNE7y1rp5215g1kkqk1P
219,Get Rich Or Die Tryin',6.0,High All The Time,50 Cent,0.0393,0.595,269373.0,0.909,0.0,6.0,0.0749,-1.783,1.0,0.31,86.923,4.0,0.524,4ycNE7y1rp5215g1kkqk1P
220,Get Rich Or Die Tryin',6.0,Heat,50 Cent,0.312,0.638,254893.0,0.968,0.0,6.0,0.401,-2.748,0.0,0.479,85.801,4.0,0.691,4ycNE7y1rp5215g1kkqk1P
221,Get Rich Or Die Tryin',6.0,If I Can't,50 Cent,0.253,0.877,196640.0,0.64,0.0,11.0,0.0244,-2.453,0.0,0.31,93.961,4.0,0.887,4ycNE7y1rp5215g1kkqk1P
222,Get Rich Or Die Tryin',6.0,Blood Hound,50 Cent,0.0117,0.806,239987.0,0.905,0.0,10.0,0.243,-2.447,0.0,0.245,167.868,4.0,0.897,4ycNE7y1rp5215g1kkqk1P
223,Get Rich Or Die Tryin',6.0,Back Down,50 Cent,0.24,0.788,243013.0,0.652,2.12e-06,2.0,0.0712,-2.459,1.0,0.165,89.033,4.0,0.241,4ycNE7y1rp5215g1kkqk1P
224,Get Rich Or Die Tryin',6.0,P.I.M.P.,50 Cent,0.0485,0.673,249467.0,0.785,3.65e-06,10.0,0.0397,-2.894,0.0,0.351,84.607,4.0,0.85,4ycNE7y1rp5215g1kkqk1P
225,Get Rich Or Die Tryin',6.0,Like My Style,50 Cent,0.239,0.797,193253.0,0.838,0.0,5.0,0.29,-2.224,0.0,0.34,125.13,5.0,0.793,4ycNE7y1rp5215g1kkqk1P
226,Get Rich Or Die Tryin',6.0,Poor Lil Rich,50 Cent,0.0225,0.719,199213.0,0.835,0.00547,4.0,0.246,-1.555,1.0,0.225,88.507,4.0,0.392,4ycNE7y1rp5215g1kkqk1P
227,Get Rich Or Die Tryin',6.0,21 Questions,50 Cent,0.388,0.547,224427.0,0.807,9.11e-05,6.0,0.0436,-4.083,0.0,0.36,79.823,3.0,0.919,4ycNE7y1rp5215g1kkqk1P
228,Get Rich Or Die Tryin',6.0,Don't Push Me,50 Cent,0.0603,0.513,248893.0,0.79,0.0,1.0,0.0792,-3.075,1.0,0.307,85.339,4.0,0.675,4ycNE7y1rp5215g1kkqk1P
229,Get Rich Or Die Tryin',6.0,Gotta Make It To Heaven,50 Cent,0.0313,0.447,240680.0,0.844,8.94e-06,7.0,0.303,-2.734,1.0,0.388,91.793,4.0,0.608,4ycNE7y1rp5215g1kkqk1P
230,Get Rich Or Die Tryin',6.0,"Wanksta - From ""8 Mile"" Soundtrack",50 Cent,0.0224,0.81,219400.0,0.868,0.0,1.0,0.145,-3.521,1.0,0.156,81.018,4.0,0.884,4ycNE7y1rp5215g1kkqk1P
231,Get Rich Or Die Tryin',6.0,U Not Like Me,50 Cent,0.0549,0.803,255667.0,0.852,0.0,11.0,0.0718,-1.848,1.0,0.332,91.577,4.0,0.803,4ycNE7y1rp5215g1kkqk1P
232,Get Rich Or Die Tryin',6.0,Lifes On The Line,50 Cent,0.01,0.681,218480.0,0.832,0.0,6.0,0.171,-5.075,1.0,0.345,94.53,4.0,0.756,4ycNE7y1rp5215g1kkqk1P
233,The Massacre,6.0,Intro/ 50 Cent / The Massacre,50 Cent,0.0633,0.544,41333.0,0.415,0.000327,1.0,0.35,-14.188,1.0,0.161,66.211,3.0,0.377,2pidzXTaHV4WaIJYRxKDCH
234,The Massacre,6.0,In My Hood,50 Cent,0.177,0.812,231120.0,0.727,0.0,1.0,0.282,-5.156,1.0,0.277,89.962,4.0,0.475,2pidzXTaHV4WaIJYRxKDCH
235,The Massacre,6.0,This Is 50,50 Cent,0.183,0.82,184213.0,0.834,0.000818,2.0,0.111,-5.243,1.0,0.124,91.269,4.0,0.403,2pidzXTaHV4WaIJYRxKDCH
236,The Massacre,6.0,I'm Supposed To Die Tonight,50 Cent,0.00307,0.675,231027.0,0.72,0.000259,7.0,0.0852,-3.929,1.0,0.31,78.901,4.0,0.323,2pidzXTaHV4WaIJYRxKDCH
237,The Massacre,6.0,Piggy Bank,50 Cent,0.012,0.48,255173.0,0.845,0.0,10.0,0.331,-4.127,0.0,0.303,79.374,4.0,0.872,2pidzXTaHV4WaIJYRxKDCH
238,The Massacre,6.0,GATman And Robbin,50 Cent,0.395,0.688,226600.0,0.91,5.49e-06,4.0,0.174,-6.347,0.0,0.162,173.987,4.0,0.623,2pidzXTaHV4WaIJYRxKDCH
239,The Massacre,6.0,Candy Shop,50 Cent,0.0253,0.614,209107.0,0.574,3.2e-05,11.0,0.38,-7.961,1.0,0.466,125.173,5.0,0.755,2pidzXTaHV4WaIJYRxKDCH
240,The Massacre,6.0,Outta Control,50 Cent,0.308,0.688,201827.0,0.733,0.0,9.0,0.159,-4.365,1.0,0.156,96.036,4.0,0.483,2pidzXTaHV4WaIJYRxKDCH
241,The Massacre,6.0,Get In My Car,50 Cent,0.106,0.694,245907.0,0.866,0.0,11.0,0.136,-5.614,0.0,0.305,75.182,4.0,0.784,2pidzXTaHV4WaIJYRxKDCH
242,The Massacre,6.0,Ski Mask Way,50 Cent,0.139,0.637,185587.0,0.769,0.0,1.0,0.291,-4.936,0.0,0.296,179.884,4.0,0.77,2pidzXTaHV4WaIJYRxKDCH
243,The Massacre,6.0,A Baltimore Love Thing,50 Cent,0.269,0.598,257773.0,0.817,0.0123,1.0,0.111,-5.553,0.0,0.401,81.51,4.0,0.715,2pidzXTaHV4WaIJYRxKDCH
244,The Massacre,6.0,Ryder Music,50 Cent,0.0477,0.765,231587.0,0.608,0.00141,4.0,0.0644,-5.692,0.0,0.266,91.068,4.0,0.644,2pidzXTaHV4WaIJYRxKDCH
245,The Massacre,6.0,Disco Inferno,50 Cent,0.206,0.925,214227.0,0.659,7.88e-05,3.0,0.279,-4.763,1.0,0.231,97.018,4.0,0.71,2pidzXTaHV4WaIJYRxKDCH
246,The Massacre,6.0,Just A Lil Bit,50 Cent,0.0322,0.489,237707.0,0.692,0.00608,1.0,0.315,-6.672,1.0,0.41,96.946,4.0,0.527,2pidzXTaHV4WaIJYRxKDCH
247,The Massacre,6.0,Gunz Come Out,50 Cent,0.171,0.575,264560.0,0.937,0.00403,6.0,0.125,-1.749,1.0,0.392,90.389,4.0,0.475,2pidzXTaHV4WaIJYRxKDCH
248,The Massacre,6.0,My Toy Soldier,50 Cent,0.35,0.645,224373.0,0.833,0.0,10.0,0.309,-4.264,0.0,0.303,103.523,4.0,0.707,2pidzXTaHV4WaIJYRxKDCH
249,The Massacre,6.0,Position Of Power,50 Cent,0.22,0.692,192293.0,0.824,0.000304,4.0,0.334,-3.055,0.0,0.25,172.01,4.0,0.64,2pidzXTaHV4WaIJYRxKDCH
250,The Massacre,6.0,Build You Up,50 Cent,0.209,0.823,175667.0,0.77,4.29e-05,4.0,0.0928,-5.447,0.0,0.295,97.109,4.0,0.846,2pidzXTaHV4WaIJYRxKDCH
251,The Massacre,6.0,God Gave Me Style,50 Cent,0.0212,0.398,181720.0,0.758,1.21e-06,8.0,0.407,-3.849,0.0,0.215,92.517,4.0,0.659,2pidzXTaHV4WaIJYRxKDCH
252,The Massacre,6.0,So Amazing,50 Cent,0.054,0.772,196507.0,0.724,0.0,10.0,0.286,-5.108,0.0,0.253,94.966,4.0,0.886,2pidzXTaHV4WaIJYRxKDCH
253,The Massacre,6.0,I Don't Need 'Em,50 Cent,0.0241,0.634,200773.0,0.778,0.0,6.0,0.0955,-4.162,0.0,0.164,83.042,4.0,0.344,2pidzXTaHV4WaIJYRxKDCH
254,The Massacre,6.0,Hate It Or Love It - G-Unit Remix,50 Cent,0.271,0.799,263787.0,0.76,0.0,2.0,0.185,-3.318,1.0,0.222,99.994,4.0,0.543,2pidzXTaHV4WaIJYRxKDCH
255,Hoodie SZN,1.0,Voices In My Head,A Boogie Wit da Hoodie,0.0555,0.754,142301.0,0.663,0.0,6.0,0.101,-6.311,0.0,0.427,90.195,4.0,0.207,3r5hf3Cj3EMh1C2saQ8jyt
